,Ticker,Long_Name,Start_date,End_date,Start_value,End_value,Pct,Volume_start,Volume_end,marketCap_up_to_2022-10-09,Sector,Industry,Benchmark_start,Benchmark_end,pct_benchmark
106,LTBR,Lightbridge Corporation,2022-01-28,2022-02-15,5.329999923706055,6.980000019073486,30.96%,146600,91300,54175856,Industrials,Electrical Equipment & Parts,125.94000244140625,128.3000030517578,1.87%
107,LTBR,Lightbridge Corporation,2022-01-28,2022-02-16,5.329999923706055,7.010000228881836,31.52%,146600,121700,54175856,Industrials,Electrical Equipment & Parts,125.94000244140625,128.52999877929688,2.06%
108,LTBR,Lightbridge Corporation,2022-01-28,2022-02-17,5.329999923706055,6.559999942779541,23.08%,146600,112300,54175856,Industrials,Electrical Equipment & Parts,125.94000244140625,126.04000091552734,0.08%
109,LTBR,Lightbridge Corporation,2022-01-28,2022-02-18,5.329999923706055,6.329999923706055,18.76%,146600,103000,54175856,Industrials,Electrical Equipment & Parts,125.94000244140625,125.0999984741211,-0.67%
110,LTBR,Lightbridge Corporation,2022-01-28,2022-02-22,5.329999923706055,6.019999980926514,12.95%,146600,86900,54175856,Industrials,Electrical Equipment & Parts,125.94000244140625,123.61000061035156,-1.85%
111,LTBR,Lightbridge Corporation,2022-01-28,2022-02-23,5.329999923706055,6.059999942779541,13.7%,146600,49100,54175856,Industrials,Electrical Equipment & Parts,125.94000244140625,121.81999969482422,-3.27%
112,LTBR,Lightbridge Corporation,2022-01-28,2022-02-24,5.329999923706055,6.75,26.64%,146600,126400,54175856,Industrials,Electrical Equipment & Parts,125.94000244140625,122.41999816894531,-2.79%
113,LTBR,Lightbridge Corporation,2022-01-28,2022-02-25,5.329999923706055,6.690000057220459,25.52%,146600,131100,54175856,Industrials,Electrical Equipment & Parts,125.94000244140625,125.27999877929688,-0.52%
114,LTBR,Lightbridge Corporation,2022-01-31,2022-02-09,6.110000133514404,6.75,10.47%,200100,135700,54175856,Industrials,Electrical Equipment & Parts,128.32000732421875,130.9499969482422,2.05%
115,LTBR,Lightbridge Corporation,2022-01-31,2022-02-10,6.110000133514404,6.650000095367432,8.84%,200100,264000,54175856,Industrials,Electrical Equipment & Parts,128.32000732421875,128.91000366210938,0.46%
116,LTBR,Lightbridge Corporation,2022-01-31,2022-02-11,6.110000133514404,6.599999904632568,8.02%,200100,108400,54175856,Industrials,Electrical Equipment & Parts,128.32000732421875,126.63999938964844,-1.31%
117,LTBR,Lightbridge Corporation,2022-01-31,2022-02-14,6.110000133514404,6.46999979019165,5.89%,200100,103000,54175856,Industrials,Electrical Equipment & Parts,128.32000732421875,126.11000061035156,-1.72%
118,LTBR,Lightbridge Corporation,2022-01-31,2022-02-15,6.110000133514404,6.980000019073486,14.24%,200100,91300,54175856,Industrials,Electrical Equipment & Parts,128.32000732421875,128.3000030517578,-0.02%
119,LTBR,Lightbridge Corporation,2022-01-31,2022-02-16,6.110000133514404,7.010000228881836,14.73%,200100,121700,54175856,Industrials,Electrical Equipment & Parts,128.32000732421875,128.52999877929688,0.16%
120,LTBR,Lightbridge Corporation,2022-01-31,2022-02-17,6.110000133514404,6.559999942779541,7.36%,200100,112300,54175856,Industrials,Electrical Equipment & Parts,128.32000732421875,126.04000091552734,-1.78%
121,LTBR,Lightbridge Corporation,2022-01-31,2022-02-24,6.110000133514404,6.75,10.47%,200100,126400,54175856,Industrials,Electrical Equipment & Parts,128.32000732421875,122.41999816894531,-4.6%
122,LTBR,Lightbridge Corporation,2022-01-31,2022-02-25,6.110000133514404,6.690000057220459,9.49%,200100,131100,54175856,Industrials,Electrical Equipment & Parts,128.32000732421875,125.27999877929688,-2.37%
123,LTBR,Lightbridge Corporation,2022-01-31,2022-02-28,6.110000133514404,8.25,35.02%,200100,341700,54175856,Industrials,Electrical Equipment & Parts,128.32000732421875,124.58000183105469,-2.91%
124,LTBR,Lightbridge Corporation,2022-02-01,2022-02-09,6.349999904632568,6.75,6.3%,150900,135700,54175856,Industrials,Electrical Equipment & Parts,129.3699951171875,130.9499969482422,1.22%
125,LTBR,Lightbridge Corporation,2022-02-01,2022-02-15,6.349999904632568,6.980000019073486,9.92%,150900,91300,54175856,Industrials,Electrical Equipment & Parts,129.3699951171875,128.3000030517578,-0.83%
126,LTBR,Lightbridge Corporation,2022-02-01,2022-02-16,6.349999904632568,7.010000228881836,10.39%,150900,121700,54175856,Industrials,Electrical Equipment & Parts,129.3699951171875,128.52999877929688,-0.65%
127,LTBR,Lightbridge Corporation,2022-02-01,2022-02-24,6.349999904632568,6.75,6.3%,150900,126400,54175856,Industrials,Electrical Equipment & Parts,129.3699951171875,122.41999816894531,-5.37%
128,LTBR,Lightbridge Corporation,2022-02-01,2022-02-25,6.349999904632568,6.690000057220459,5.35%,150900,131100,54175856,Industrials,Electrical Equipment & Parts,129.3699951171875,125.27999877929688,-3.16%
129,LTBR,Lightbridge Corporation,2022-02-01,2022-02-28,6.349999904632568,8.25,29.92%,150900,341700,54175856,Industrials,Electrical Equipment & Parts,129.3699951171875,124.58000183105469,-3.7%
130,LTBR,Lightbridge Corporation,2022-02-02,2022-02-09,5.929999828338623,6.75,13.83%,142600,135700,54175856,Industrials,Electrical Equipment & Parts,130.4499969482422,130.9499969482422,0.38%
131,LTBR,Lightbridge Corporation,2022-02-02,2022-02-10,5.929999828338623,6.650000095367432,12.14%,142600,264000,54175856,Industrials,Electrical Equipment & Parts,130.4499969482422,128.91000366210938,-1.18%
132,LTBR,Lightbridge Corporation,2022-02-02,2022-02-11,5.929999828338623,6.599999904632568,11.3%,142600,108400,54175856,Industrials,Electrical Equipment & Parts,130.4499969482422,126.63999938964844,-2.92%
133,LTBR,Lightbridge Corporation,2022-02-02,2022-02-14,5.929999828338623,6.46999979019165,9.11%,142600,103000,54175856,Industrials,Electrical Equipment & Parts,130.4499969482422,126.11000061035156,-3.33%
134,LTBR,Lightbridge Corporation,2022-02-02,2022-02-15,5.929999828338623,6.980000019073486,17.71%,142600,91300,54175856,Industrials,Electrical Equipment & Parts,130.4499969482422,128.3000030517578,-1.65%
135,LTBR,Lightbridge Corporation,2022-02-02,2022-02-16,5.929999828338623,7.010000228881836,18.21%,142600,121700,54175856,Industrials,Electrical Equipment & Parts,130.4499969482422,128.52999877929688,-1.47%
136,LTBR,Lightbridge Corporation,2022-02-02,2022-02-17,5.929999828338623,6.559999942779541,10.62%,142600,112300,54175856,Industrials,Electrical Equipment & Parts,130.4499969482422,126.04000091552734,-3.38%
137,LTBR,Lightbridge Corporation,2022-02-02,2022-02-18,5.929999828338623,6.329999923706055,6.75%,142600,103000,54175856,Industrials,Electrical Equipment & Parts,130.4499969482422,125.0999984741211,-4.1%
138,LTBR,Lightbridge Corporation,2022-02-02,2022-02-24,5.929999828338623,6.75,13.83%,142600,126400,54175856,Industrials,Electrical Equipment & Parts,130.4499969482422,122.41999816894531,-6.16%
139,LTBR,Lightbridge Corporation,2022-02-02,2022-02-25,5.929999828338623,6.690000057220459,12.82%,142600,131100,54175856,Industrials,Electrical Equipment & Parts,130.4499969482422,125.27999877929688,-3.96%
140,LTBR,Lightbridge Corporation,2022-02-02,2022-02-28,5.929999828338623,8.25,39.12%,142600,341700,54175856,Industrials,Electrical Equipment & Parts,130.4499969482422,124.58000183105469,-4.5%
141,LTBR,Lightbridge Corporation,2022-02-03,2022-02-07,5.519999980926514,6.039999961853027,9.42%,108300,94800,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,128.05999755859375,0.33%
142,LTBR,Lightbridge Corporation,2022-02-03,2022-02-08,5.519999980926514,6.119999885559082,10.87%,108300,51800,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,128.97999572753906,1.05%
143,LTBR,Lightbridge Corporation,2022-02-03,2022-02-09,5.519999980926514,6.75,22.28%,108300,135700,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,130.9499969482422,2.59%
144,LTBR,Lightbridge Corporation,2022-02-03,2022-02-10,5.519999980926514,6.650000095367432,20.47%,108300,264000,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,128.91000366210938,0.99%
145,LTBR,Lightbridge Corporation,2022-02-03,2022-02-11,5.519999980926514,6.599999904632568,19.57%,108300,108400,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,126.63999938964844,-0.78%
146,LTBR,Lightbridge Corporation,2022-02-03,2022-02-14,5.519999980926514,6.46999979019165,17.21%,108300,103000,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,126.11000061035156,-1.2%
147,LTBR,Lightbridge Corporation,2022-02-03,2022-02-15,5.519999980926514,6.980000019073486,26.45%,108300,91300,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,128.3000030517578,0.52%
148,LTBR,Lightbridge Corporation,2022-02-03,2022-02-16,5.519999980926514,7.010000228881836,26.99%,108300,121700,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,128.52999877929688,0.7%
149,LTBR,Lightbridge Corporation,2022-02-03,2022-02-17,5.519999980926514,6.559999942779541,18.84%,108300,112300,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,126.04000091552734,-1.25%
150,LTBR,Lightbridge Corporation,2022-02-03,2022-02-18,5.519999980926514,6.329999923706055,14.67%,108300,103000,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,125.0999984741211,-1.99%
151,LTBR,Lightbridge Corporation,2022-02-03,2022-02-22,5.519999980926514,6.019999980926514,9.06%,108300,86900,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,123.61000061035156,-3.16%
152,LTBR,Lightbridge Corporation,2022-02-03,2022-02-23,5.519999980926514,6.059999942779541,9.78%,108300,49100,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,121.81999969482422,-4.56%
153,LTBR,Lightbridge Corporation,2022-02-03,2022-02-24,5.519999980926514,6.75,22.28%,108300,126400,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,122.41999816894531,-4.09%
154,LTBR,Lightbridge Corporation,2022-02-03,2022-02-25,5.519999980926514,6.690000057220459,21.2%,108300,131100,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,125.27999877929688,-1.85%
155,LTBR,Lightbridge Corporation,2022-02-03,2022-02-28,5.519999980926514,8.25,49.46%,108300,341700,54175856,Industrials,Electrical Equipment & Parts,127.63999938964844,124.58000183105469,-2.4%
156,LTBR,Lightbridge Corporation,2022-02-04,2022-02-07,5.679999828338623,6.039999961853027,6.34%,88900,94800,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,128.05999755859375,-0.12%
157,LTBR,Lightbridge Corporation,2022-02-04,2022-02-08,5.679999828338623,6.119999885559082,7.75%,88900,51800,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,128.97999572753906,0.59%
158,LTBR,Lightbridge Corporation,2022-02-04,2022-02-09,5.679999828338623,6.75,18.84%,88900,135700,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,130.9499969482422,2.13%
159,LTBR,Lightbridge Corporation,2022-02-04,2022-02-10,5.679999828338623,6.650000095367432,17.08%,88900,264000,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,128.91000366210938,0.54%
160,LTBR,Lightbridge Corporation,2022-02-04,2022-02-11,5.679999828338623,6.599999904632568,16.2%,88900,108400,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,126.63999938964844,-1.23%
161,LTBR,Lightbridge Corporation,2022-02-04,2022-02-14,5.679999828338623,6.46999979019165,13.91%,88900,103000,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,126.11000061035156,-1.65%
162,LTBR,Lightbridge Corporation,2022-02-04,2022-02-15,5.679999828338623,6.980000019073486,22.89%,88900,91300,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,128.3000030517578,0.06%
163,LTBR,Lightbridge Corporation,2022-02-04,2022-02-16,5.679999828338623,7.010000228881836,23.42%,88900,121700,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,128.52999877929688,0.24%
164,LTBR,Lightbridge Corporation,2022-02-04,2022-02-17,5.679999828338623,6.559999942779541,15.49%,88900,112300,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,126.04000091552734,-1.7%
165,LTBR,Lightbridge Corporation,2022-02-04,2022-02-18,5.679999828338623,6.329999923706055,11.44%,88900,103000,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,125.0999984741211,-2.43%
166,LTBR,Lightbridge Corporation,2022-02-04,2022-02-22,5.679999828338623,6.019999980926514,5.99%,88900,86900,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,123.61000061035156,-3.6%
167,LTBR,Lightbridge Corporation,2022-02-04,2022-02-23,5.679999828338623,6.059999942779541,6.69%,88900,49100,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,121.81999969482422,-4.99%
168,LTBR,Lightbridge Corporation,2022-02-04,2022-02-24,5.679999828338623,6.75,18.84%,88900,126400,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,122.41999816894531,-4.52%
169,LTBR,Lightbridge Corporation,2022-02-04,2022-02-25,5.679999828338623,6.690000057220459,17.78%,88900,131100,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,125.27999877929688,-2.29%
170,LTBR,Lightbridge Corporation,2022-02-04,2022-02-28,5.679999828338623,8.25,45.25%,88900,341700,54175856,Industrials,Electrical Equipment & Parts,128.22000122070312,124.58000183105469,-2.84%
171,LTBR,Lightbridge Corporation,2022-02-07,2022-02-09,6.039999961853027,6.75,11.75%,94800,135700,54175856,Industrials,Electrical Equipment & Parts,128.05999755859375,130.9499969482422,2.26%
172,LTBR,Lightbridge Corporation,2022-02-07,2022-02-10,6.039999961853027,6.650000095367432,10.1%,94800,264000,54175856,Industrials,Electrical Equipment & Parts,128.05999755859375,128.91000366210938,0.66%
173,LTBR,Lightbridge Corporation,2022-02-07,2022-02-11,6.039999961853027,6.599999904632568,9.27%,94800,108400,54175856,Industrials,Electrical Equipment & Parts,128.05999755859375,126.63999938964844,-1.11%
174,LTBR,Lightbridge Corporation,2022-02-07,2022-02-14,6.039999961853027,6.46999979019165,7.12%,94800,103000,54175856,Industrials,Electrical Equipment & Parts,128.05999755859375,126.11000061035156,-1.52%
175,LTBR,Lightbridge Corporation,2022-02-07,2022-02-15,6.039999961853027,6.980000019073486,15.56%,94800,91300,54175856,Industrials,Electrical Equipment & Parts,128.05999755859375,128.3000030517578,0.19%
176,LTBR,Lightbridge Corporation,2022-02-07,2022-02-16,6.039999961853027,7.010000228881836,16.06%,94800,121700,54175856,Industrials,Electrical Equipment & Parts,128.05999755859375,128.52999877929688,0.37%
177,LTBR,Lightbridge Corporation,2022-02-07,2022-02-17,6.039999961853027,6.559999942779541,8.61%,94800,112300,54175856,Industrials,Electrical Equipment & Parts,128.05999755859375,126.04000091552734,-1.58%
178,LTBR,Lightbridge Corporation,2022-02-07,2022-02-24,6.039999961853027,6.75,11.75%,94800,126400,54175856,Industrials,Electrical Equipment & Parts,128.05999755859375,122.41999816894531,-4.4%
179,LTBR,Lightbridge Corporation,2022-02-07,2022-02-25,6.039999961853027,6.690000057220459,10.76%,94800,131100,54175856,Industrials,Electrical Equipment & Parts,128.05999755859375,125.27999877929688,-2.17%
180,LTBR,Lightbridge Corporation,2022-02-07,2022-02-28,6.039999961853027,8.25,36.59%,94800,341700,54175856,Industrials,Electrical Equipment & Parts,128.05999755859375,124.58000183105469,-2.72%
181,LTBR,Lightbridge Corporation,2022-02-08,2022-02-09,6.119999885559082,6.75,10.29%,51800,135700,54175856,Industrials,Electrical Equipment & Parts,128.97999572753906,130.9499969482422,1.53%
182,LTBR,Lightbridge Corporation,2022-02-08,2022-02-10,6.119999885559082,6.650000095367432,8.66%,51800,264000,54175856,Industrials,Electrical Equipment & Parts,128.97999572753906,128.91000366210938,-0.05%
183,LTBR,Lightbridge Corporation,2022-02-08,2022-02-11,6.119999885559082,6.599999904632568,7.84%,51800,108400,54175856,Industrials,Electrical Equipment & Parts,128.97999572753906,126.63999938964844,-1.81%
184,LTBR,Lightbridge Corporation,2022-02-08,2022-02-14,6.119999885559082,6.46999979019165,5.72%,51800,103000,54175856,Industrials,Electrical Equipment & Parts,128.97999572753906,126.11000061035156,-2.23%
185,LTBR,Lightbridge Corporation,2022-02-08,2022-02-15,6.119999885559082,6.980000019073486,14.05%,51800,91300,54175856,Industrials,Electrical Equipment & Parts,128.97999572753906,128.3000030517578,-0.53%
186,LTBR,Lightbridge Corporation,2022-02-08,2022-02-16,6.119999885559082,7.010000228881836,14.54%,51800,121700,54175856,Industrials,Electrical Equipment & Parts,128.97999572753906,128.52999877929688,-0.35%
187,LTBR,Lightbridge Corporation,2022-02-08,2022-02-17,6.119999885559082,6.559999942779541,7.19%,51800,112300,54175856,Industrials,Electrical Equipment & Parts,128.97999572753906,126.04000091552734,-2.28%
188,LTBR,Lightbridge Corporation,2022-02-08,2022-02-24,6.119999885559082,6.75,10.29%,51800,126400,54175856,Industrials,Electrical Equipment & Parts,128.97999572753906,122.41999816894531,-5.09%
189,LTBR,Lightbridge Corporation,2022-02-08,2022-02-25,6.119999885559082,6.690000057220459,9.31%,51800,131100,54175856,Industrials,Electrical Equipment & Parts,128.97999572753906,125.27999877929688,-2.87%
190,LTBR,Lightbridge Corporation,2022-02-08,2022-02-28,6.119999885559082,8.25,34.8%,51800,341700,54175856,Industrials,Electrical Equipment & Parts,128.97999572753906,124.58000183105469,-3.41%
191,LTBR,Lightbridge Corporation,2022-02-09,2022-02-28,6.75,8.25,22.22%,135700,341700,54175856,Industrials,Electrical Equipment & Parts,130.9499969482422,124.58000183105469,-4.86%
192,LTBR,Lightbridge Corporation,2022-02-10,2022-02-16,6.650000095367432,7.010000228881836,5.41%,264000,121700,54175856,Industrials,Electrical Equipment & Parts,128.91000366210938,128.52999877929688,-0.29%
193,LTBR,Lightbridge Corporation,2022-02-10,2022-02-28,6.650000095367432,8.25,24.06%,264000,341700,54175856,Industrials,Electrical Equipment & Parts,128.91000366210938,124.58000183105469,-3.36%
194,LTBR,Lightbridge Corporation,2022-02-11,2022-02-15,6.599999904632568,6.980000019073486,5.76%,108400,91300,54175856,Industrials,Electrical Equipment & Parts,126.63999938964844,128.3000030517578,1.31%
195,LTBR,Lightbridge Corporation,2022-02-11,2022-02-16,6.599999904632568,7.010000228881836,6.21%,108400,121700,54175856,Industrials,Electrical Equipment & Parts,126.63999938964844,128.52999877929688,1.49%
196,LTBR,Lightbridge Corporation,2022-02-11,2022-02-28,6.599999904632568,8.25,25.0%,108400,341700,54175856,Industrials,Electrical Equipment & Parts,126.63999938964844,124.58000183105469,-1.63%
197,LTBR,Lightbridge Corporation,2022-02-14,2022-02-15,6.46999979019165,6.980000019073486,7.88%,103000,91300,54175856,Industrials,Electrical Equipment & Parts,126.11000061035156,128.3000030517578,1.74%
198,LTBR,Lightbridge Corporation,2022-02-14,2022-02-16,6.46999979019165,7.010000228881836,8.35%,103000,121700,54175856,Industrials,Electrical Equipment & Parts,126.11000061035156,128.52999877929688,1.92%
199,LTBR,Lightbridge Corporation,2022-02-14,2022-02-28,6.46999979019165,8.25,27.51%,103000,341700,54175856,Industrials,Electrical Equipment & Parts,126.11000061035156,124.58000183105469,-1.21%
200,LTBR,Lightbridge Corporation,2022-02-15,2022-02-28,6.980000019073486,8.25,18.19%,91300,341700,54175856,Industrials,Electrical Equipment & Parts,128.3000030517578,124.58000183105469,-2.9%
201,LTBR,Lightbridge Corporation,2022-02-16,2022-02-28,7.010000228881836,8.25,17.69%,121700,341700,54175856,Industrials,Electrical Equipment & Parts,128.52999877929688,124.58000183105469,-3.07%
202,LTBR,Lightbridge Corporation,2022-02-17,2022-02-28,6.559999942779541,8.25,25.76%,112300,341700,54175856,Industrials,Electrical Equipment & Parts,126.04000091552734,124.58000183105469,-1.16%
203,LTBR,Lightbridge Corporation,2022-02-18,2022-02-24,6.329999923706055,6.75,6.64%,103000,126400,54175856,Industrials,Electrical Equipment & Parts,125.0999984741211,122.41999816894531,-2.14%
204,LTBR,Lightbridge Corporation,2022-02-18,2022-02-25,6.329999923706055,6.690000057220459,5.69%,103000,131100,54175856,Industrials,Electrical Equipment & Parts,125.0999984741211,125.27999877929688,0.14%
205,LTBR,Lightbridge Corporation,2022-02-18,2022-02-28,6.329999923706055,8.25,30.33%,103000,341700,54175856,Industrials,Electrical Equipment & Parts,125.0999984741211,124.58000183105469,-0.42%
206,LTBR,Lightbridge Corporation,2022-02-22,2022-02-24,6.019999980926514,6.75,12.13%,86900,126400,54175856,Industrials,Electrical Equipment & Parts,123.61000061035156,122.41999816894531,-0.96%
207,LTBR,Lightbridge Corporation,2022-02-22,2022-02-25,6.019999980926514,6.690000057220459,11.13%,86900,131100,54175856,Industrials,Electrical Equipment & Parts,123.61000061035156,125.27999877929688,1.35%
208,LTBR,Lightbridge Corporation,2022-02-22,2022-02-28,6.019999980926514,8.25,37.04%,86900,341700,54175856,Industrials,Electrical Equipment & Parts,123.61000061035156,124.58000183105469,0.78%
209,LTBR,Lightbridge Corporation,2022-02-23,2022-02-24,6.059999942779541,6.75,11.39%,49100,126400,54175856,Industrials,Electrical Equipment & Parts,121.81999969482422,122.41999816894531,0.49%
210,LTBR,Lightbridge Corporation,2022-02-23,2022-02-25,6.059999942779541,6.690000057220459,10.4%,49100,131100,54175856,Industrials,Electrical Equipment & Parts,121.81999969482422,125.27999877929688,2.84%
211,LTBR,Lightbridge Corporation,2022-02-23,2022-02-28,6.059999942779541,8.25,36.14%,49100,341700,54175856,Industrials,Electrical Equipment & Parts,121.81999969482422,124.58000183105469,2.27%
212,LTBR,Lightbridge Corporation,2022-02-24,2022-02-28,6.75,8.25,22.22%,126400,341700,54175856,Industrials,Electrical Equipment & Parts,122.41999816894531,124.58000183105469,1.76%
213,LTBR,Lightbridge Corporation,2022-02-25,2022-02-28,6.690000057220459,8.25,23.32%,131100,341700,54175856,Industrials,Electrical Equipment & Parts,125.27999877929688,124.58000183105469,-0.56%
